,Country,Sector,Gas,2017,2016,2015
0,Afghanistan,Agriculture,All GHG,8.725445408862495,8.95670439957988,8.989497418857177
1,Afghanistan,Building,All GHG,0.07423481041571493,0.023339946318123465,0.011867323325223996
2,Afghanistan,Bunker Fuels,All GHG,0.02284148012791229,0.023339946318123465,0.017800984987835992
3,Afghanistan,Electricity/Heat,All GHG,0.11991777067153951,0.11669973159061732,0.10087224826440397
4,Afghanistan,Energy,All GHG,44.380995888533576,44.305053098377876,44.34818726636207
5,Afghanistan,Fugitive Emissions,All GHG,1.2619917770671538,1.2778620609172597,1.2935382424494157
6,Afghanistan,Industrial Processes,All GHG,0.5196436729100046,0.44345898004434586,0.3500860380941079
7,Afghanistan,Land-Use Change and Forestry,All GHG,0.0,0.0,0.0
8,Afghanistan,Manufacturing/Construction,All GHG,1.9643672910004568,1.7213210409616055,1.7148282204948673
9,Afghanistan,Other Fuel Combustion,All GHG,38.9333028780265,38.738475901505424,38.3314543404735
10,Afghanistan,Transportation,All GHG,2.0271813613522154,2.4273544170848402,2.895626891354655
11,Afghanistan,Waste,All GHG,1.9700776610324349,1.9663904773019019,1.9462410253367353
12,Armenia,Agriculture,All GHG,11.964171465131157,14.916773367477592,11.454311454311453
13,Armenia,Building,All GHG,8.445297504798464,7.93854033290653,7.400257400257399
14,Armenia,Bunker Fuels,All GHG,1.471529110684581,1.47247119078105,1.093951093951094
15,Armenia,Electricity/Heat,All GHG,8.061420345489443,7.618437900128041,8.301158301158301
16,Armenia,Energy,All GHG,40.179142674344206,38.60435339308579,40.09009009009009
17,Armenia,Fugitive Emissions,All GHG,5.758157389635317,5.7618437900128034,5.8558558558558556
18,Armenia,Industrial Processes,All GHG,2.4312220089571337,2.560819462227913,3.2175032175032174
19,Armenia,Land-Use Change and Forestry,All GHG,-0.9596928982725528,-0.9603072983354672,-0.9009009009009009
20,Armenia,Manufacturing/Construction,All GHG,2.8790786948176583,2.560819462227913,2.638352638352638
21,Armenia,Other Fuel Combustion,All GHG,4.350607805502239,4.609475032010243,5.34105534105534
22,Armenia,Transportation,All GHG,10.684580934101087,10.115236875800255,10.68211068211068
23,Armenia,Waste,All GHG,4.73448496481126,4.801536491677337,4.826254826254826
24,Australia,Agriculture,All GHG,16.233182063533313,12.601643143037707,15.967951719473495
25,Australia,Building,All GHG,1.4863757221966774,1.5620391826416682,1.5025232818271685
26,Australia,Bunker Fuels,All GHG,2.089122568521221,2.0265430798398985,1.8979241454658968
27,Australia,Electricity/Heat,All GHG,22.609504008316506,23.77080261217611,22.847926746787373
28,Australia,Energy,All GHG,42.62209871853821,44.552348851906466,43.01961396389367
29,Australia,Fugitive Emissions,All GHG,3.65146638411867,3.820307562671161,3.6470527027730086
30,Australia,Industrial Processes,All GHG,1.7852501949181343,1.9159469138403202,1.8646272306331622
31,Australia,Land-Use Change and Forestry,All GHG,-6.573239239519403,-6.9264798820307565,-6.970501014515374
32,Australia,Manufacturing/Construction,All GHG,3.7534235621039156,3.949863071413524,3.9217522501430735
33,Australia,Other Fuel Combustion,All GHG,1.3584294596269566,1.3819254265852117,1.3037823214192812
34,Australia,Transportation,All GHG,9.763899162351812,10.068464293237833,9.796576660943762
35,Australia,Waste,All GHG,1.2204873952939765,1.276595744680851,1.2007699911555072
36,Azerbaijan,Agriculture,All GHG,4.79694354039904,4.816099930603746,4.767506227511764
37,Azerbaijan,Building,All GHG,4.344134710626859,4.663428174878556,4.144755051203986
38,Azerbaijan,Bunker Fuels,All GHG,1.0824961086741196,1.0756419153365717,1.3216163852753946
39,Azerbaijan,Electricity/Heat,All GHG,10.103297014291783,9.944482997918112,9.977857735953503
40,Azerbaijan,Energy,All GHG,48.224140370737246,48.237335183900065,48.131746471076674
41,Azerbaijan,Fugitive Emissions,All GHG,26.1780104712042,26.19014573213046,26.57071685579851
42,Azerbaijan,Industrial Processes,All GHG,0.8277911419272679,0.7980569049271337,0.8580127318018268
43,Azerbaijan,Land-Use Change and Forestry,All GHG,-5.992641856516205,-5.877862595419847,-5.85386105729311
44,Azerbaijan,Manufacturing/Construction,All GHG,1.2381491439083068,1.936155447605829,1.6053141433711597
45,Azerbaijan,Other Fuel Combustion,All GHG,0.983444177161455,0.9507286606523246,1.003321339606975
46,Azerbaijan,Transportation,All GHG,5.377104853544646,4.545454545454545,4.829781345142542
47,Azerbaijan,Waste,All GHG,2.8371303240413197,2.720333102012491,2.643232770550789
48,Bangladesh,Agriculture,All GHG,28.884549341773006,29.400795186657756,30.303783093193275
49,Bangladesh,Building,All GHG,3.238948183562843,3.1807466310122794,2.8107033856199877
50,Bangladesh,Bunker Fuels,All GHG,1.3972593515369855,1.4742619893740547,1.4124494286322664
51,Bangladesh,Electricity/Heat,All GHG,12.474327463721758,12.758171774392176,11.927745049329266
52,Bangladesh,Energy,All GHG,27.54452712029898,27.046901938707297,26.56327631485556
53,Bangladesh,Fugitive Emissions,All GHG,0.47473149052220465,0.4925935048027867,0.4968415075590887
54,Bangladesh,Industrial Processes,All GHG,1.1817783912999562,1.0731501354632138,0.9191567889843141
55,Bangladesh,Land-Use Change and Forestry,All GHG,6.5856368472442,6.882234967101791,7.197104123784514
56,Bangladesh,Manufacturing/Construction,All GHG,5.84155415642571,5.1933429506350945,6.107601675065655
57,Bangladesh,Other Fuel Combustion,All GHG,1.831588162014747,1.9703740192111467,1.9341330115693096
58,Bangladesh,Transportation,All GHG,3.6833776640517155,3.4516730586538125,3.286251685712258
59,Bangladesh,Waste,All GHG,6.861721827547894,7.0757538439886005,7.040953935694514
60,Bhutan,Agriculture,All GHG,866.6666666666621,-433.3333333333351,-94.54545454545453
61,Bhutan,Building,All GHG,83.33333333333289,-41.666666666666835,-7.2727272727272725
62,Bhutan,Bunker Fuels,All GHG,16.66666666666658,-8.333333333333368,-1.8181818181818181
63,Bhutan,Electricity/Heat,All GHG,0.0,-0.0,-0.0
64,Bhutan,Energy,All GHG,2366.6666666666542,-1108.3333333333378,-203.63636363636365
65,Bhutan,Fugitive Emissions,All GHG,0.0,-0.0,-0.0
66,Bhutan,Industrial Processes,All GHG,649.9999999999966,-325.0000000000013,-59.99999999999999
67,Bhutan,Land-Use Change and Forestry,All GHG,-6299.999999999966,3150.0000000000127,678.1818181818181
68,Bhutan,Manufacturing/Construction,All GHG,583.3333333333303,-241.66666666666762,-36.36363636363636
69,Bhutan,Other Fuel Combustion,All GHG,749.999999999996,-375.00000000000153,-83.63636363636363
70,Bhutan,Transportation,All GHG,949.9999999999949,-450.0000000000018,-78.18181818181817
71,Bhutan,Waste,All GHG,133.33333333333263,-66.66666666666694,-12.727272727272728
72,Brunei,Agriculture,All GHG,0.3981623277182235,0.4011107682813946,0.40803515379786565
73,Brunei,Building,All GHG,0.2756508422664624,0.2776920703486578,0.2824858757062147
74,Brunei,Bunker Fuels,All GHG,0.7044410413476262,0.7405121875964208,0.8160703075957313
75,Brunei,Electricity/Heat,All GHG,14.67075038284839,14.285714285714285,12.8060263653484
76,Brunei,Energy,All GHG,47.81010719754976,47.917309472385064,48.05398618957941
77,Brunei,Fugitive Emissions,All GHG,27.10566615620214,27.954335081764885,29.127432517263024
78,Brunei,Industrial Processes,All GHG,1.3169984686064315,1.079913606911447,0.878844946641557
79,Brunei,Land-Use Change and Forestry,All GHG,1.4088820826952524,1.419315026226473,1.2554927809165097
80,Brunei,Manufacturing/Construction,All GHG,1.2863705972434913,0.9873495834618944,1.3182674199623352
81,Brunei,Other Fuel Combustion,All GHG,0.42879019908116384,0.2776920703486578,0.2824858757062147
82,Brunei,Transportation,All GHG,4.073506891271056,4.134526380746682,4.268675455116133
83,Brunei,Waste,All GHG,0.5206738131699846,0.5245294662141314,0.5021971123666039
84,Cambodia,Agriculture,All GHG,26.270466949666467,26.675143038779396,28.940953412784392
85,Cambodia,Building,All GHG,0.6791995148574895,0.6102987921169738,0.6906825568797398
86,Cambodia,Bunker Fuels,All GHG,0.4002425712553063,0.5212968849332484,0.3791982665222101
87,Cambodia,Electricity/Heat,All GHG,5.0212249848392965,3.8016528925619824,3.3856988082340185
88,Cambodia,Energy,All GHG,17.343844754396606,16.22377622377622,15.465872156012997
89,Cambodia,Fugitive Emissions,All GHG,,,
90,Cambodia,Industrial Processes,All GHG,1.6009702850212253,1.5257469802924344,1.3949079089924157
91,Cambodia,Land-Use Change and Forestry,All GHG,36.373559733171625,38.130959949141754,37.621885157096415
92,Cambodia,Manufacturing/Construction,All GHG,0.8004851425106126,0.8518753973299426,0.3114842903575297
93,Cambodia,Other Fuel Combustion,All GHG,4.451182534869618,4.60267005721551,5.362946912242686
94,Cambodia,Transportation,All GHG,6.391752577319589,6.369993642720914,5.72860238353196
95,Cambodia,Waste,All GHG,0.6670709520921773,0.6865861411315956,0.717768147345612
96,China,Agriculture,All GHG,3.265776328790576,3.3879080525649745,3.3677768210142314
97,China,Building,All GHG,2.4273166467076774,2.434925594472136,2.363545457070637
98,China,Bunker Fuels,All GHG,0.651315699604311,0.6386294785097841,0.611834856439173
99,China,Electricity/Heat,All GHG,22.330329619291764,21.506074909587003,21.205938723924334
100,China,Energy,All GHG,45.705250504287,45.67244132023614,45.78669111043212
101,China,Fugitive Emissions,All GHG,3.1636439802018965,3.2312184644234874,3.2327805709100677
102,China,Industrial Processes,All GHG,5.2112996717011875,5.205117753686193,5.049304185994834
103,China,Land-Use Change and Forestry,All GHG,-1.41145721870347,-1.4374264140899136,-1.4340805347999594
104,China,Manufacturing/Construction,All GHG,12.449764817841968,13.19911541563084,13.763413979241319
105,China,Other Fuel Combustion,All GHG,1.323212683899698,1.390034653486007,1.391720600353694
106,China,Transportation,All GHG,4.011073823975375,3.91107228263667,3.8292454839217434
107,China,Waste,All GHG,0.8724734424019996,0.8608884888566761,0.8318287454978103
108,Fiji,Agriculture,All GHG,38.167938931297705,40.9090909090909,49.504950495049506
109,Fiji,Building,All GHG,4.198473282442748,4.958677685950413,3.9603960396039604
110,Fiji,Bunker Fuels,All GHG,8.396946564885496,7.851239669421487,9.900990099009901
111,Fiji,Electricity/Heat,All GHG,14.50381679389313,13.636363636363635,15.841584158415841
112,Fiji,Energy,All GHG,78.62595419847328,81.8181818181818,86.63366336633663
113,Fiji,Fugitive Emissions,All GHG,,,
114,Fiji,Industrial Processes,All GHG,6.106870229007633,6.611570247933884,6.9306930693069315
115,Fiji,Land-Use Change and Forestry,All GHG,-114.8854961832061,-124.38016528925618,-146.03960396039605
116,Fiji,Manufacturing/Construction,All GHG,10.68702290076336,11.570247933884298,12.376237623762377
117,Fiji,Other Fuel Combustion,All GHG,13.358778625954198,13.636363636363635,16.336633663366335
118,Fiji,Transportation,All GHG,35.87786259541985,38.01652892561983,38.118811881188115
119,Fiji,Waste,All GHG,4.961832061068702,5.37190082644628,6.435643564356436
120,Georgia,Agriculture,All GHG,8.021778584392015,8.48375451263538,8.668154761904761
121,Georgia,Building,All GHG,8.021778584392015,7.184115523465705,6.733630952380952
122,Georgia,Bunker Fuels,All GHG,1.306715063520871,1.0108303249097477,0.9300595238095237
123,Georgia,Electricity/Heat,All GHG,3.992740471869329,3.826714801444044,4.687499999999999
124,Georgia,Energy,All GHG,36.18874773139746,36.17328519855596,35.78869047619047
125,Georgia,Fugitive Emissions,All GHG,3.3756805807622503,3.501805054151625,3.720238095238095
126,Georgia,Industrial Processes,All GHG,6.569872958257713,6.534296028880868,6.696428571428571
127,Georgia,Land-Use Change and Forestry,All GHG,0.07259528130671507,0.07220216606498196,0.18601190476190474
128,Georgia,Manufacturing/Construction,All GHG,6.170598911070781,5.559566787003611,6.101190476190475
129,Georgia,Other Fuel Combustion,All GHG,0.5807622504537205,0.5776173285198557,0.48363095238095233
130,Georgia,Transportation,All GHG,14.047186932849364,15.48736462093863,14.062499999999998
131,Georgia,Waste,All GHG,11.651542649727768,11.588447653429604,11.941964285714285
132,India,Agriculture,All GHG,12.431634416850113,12.894200027100968,13.005589747114563
133,India,Building,All GHG,1.9920807129810107,2.048320289467613,2.00294627415211
134,India,Bunker Fuels,All GHG,0.7984084369653123,0.7890409554189115,0.7705640090134439
135,India,Electricity/Heat,All GHG,20.275791534663952,20.1025075717901,20.49443904686359
136,India,Energy,All GHG,40.416384272807356,40.06346753194436,40.00616748435372
137,India,Fugitive Emissions,All GHG,0.9621530933729822,1.0122576935613234,1.0265517632131849
138,India,Industrial Processes,All GHG,2.2857703266662113,2.391660227135392,2.4185083976244037
139,India,Land-Use Change and Forestry,All GHG,2.2141429849862786,2.315118310364655,2.308905513025095
140,India,Manufacturing/Construction,All GHG,9.789478661531913,9.615349401032036,9.358600203972825
141,India,Other Fuel Combustion,All GHG,2.2966282611017994,2.3521074663160633,2.3354702799703513
142,India,Transportation,All GHG,5.10025200915569,4.933108224410646,4.788159916181658
143,India,Waste,All GHG,1.4372752889173763,1.4828623014579592,1.4840973645150441
144,Indonesia,Agriculture,All GHG,6.911241435004778,6.914425712270908,5.525564440192198
145,Indonesia,Building,All GHG,0.8805679081134264,0.8396763429369045,0.7308883593766556
146,Indonesia,Bunker Fuels,All GHG,0.41436415379786784,0.38603301999956385,0.45688091727397406
147,Indonesia,Electricity/Heat,All GHG,7.713520966826182,7.504380129840863,5.919469061380694
148,Indonesia,Energy,All GHG,19.343223999971787,18.594650789150368,15.477938616277553
149,Indonesia,Fugitive Emissions,All GHG,1.0911001632771091,1.194085188981702,1.0142816917613076
150,Indonesia,Industrial Processes,All GHG,1.276241593697433,1.2569700406388813,0.9131562932394339
151,Indonesia,Land-Use Change and Forestry,All GHG,48.06871039295827,49.54708366956738,58.29515900000908
152,Indonesia,Manufacturing/Construction,All GHG,3.510634171113,3.061365437322342,3.027101001262553
153,Indonesia,Other Fuel Combustion,All GHG,1.151403372042586,1.1373797736145344,1.074835822612729
154,Indonesia,Transportation,All GHG,4.996350068943142,4.857763916454021,3.7110599092293572
155,Indonesia,Waste,All GHG,4.642641774254409,4.706185979222555,3.8536648873844546
156,Iran,Agriculture,All GHG,2.0238489359176968,2.1225268115385596,2.0772549958273765
157,Iran,Building,All GHG,7.783698021750129,8.497146074893136,8.021141293448657
158,Iran,Bunker Fuels,All GHG,0.888244810763878,0.8593769996672552,0.8752806008578138
159,Iran,Electricity/Heat,All GHG,12.591588534021275,12.205329033248866,12.445416259647171
160,Iran,Energy,All GHG,44.02933331667614,43.92677058537459,43.905058255002295
161,Iran,Fugitive Emissions,All GHG,7.975463954875664,7.834856279915021,7.500371978082405
162,Iran,Industrial Processes,All GHG,1.9632583967868273,1.9657528987176531,1.9996247873255746
163,Iran,Land-Use Change and Forestry,All GHG,4.190116871029602,4.292405743684251,4.339528655250714
164,Iran,Manufacturing/Construction,All GHG,6.044687084220849,5.8787017840231375,5.721346366582783
165,Iran,Other Fuel Combustion,All GHG,1.211810782617386,1.1767641864393763,1.216853518265741
166,Iran,Transportation,All GHG,8.422084939190835,8.33397322685505,8.99928192057136
167,Iran,Waste,All GHG,2.8758643521497147,2.9063963756430926,2.8988413691381107
168,Japan,Agriculture,All GHG,0.8915804874804641,0.8786621133641608,0.877388774131235
169,Japan,Building,All GHG,4.798324078076679,4.557115079818957,4.626785112798432
170,Japan,Bunker Fuels,All GHG,1.2764772387191168,1.2430352445221484,1.1638996319187704
171,Japan,Electricity/Heat,All GHG,24.496641505669537,24.860296400385614,24.769797048045355
172,Japan,Energy,All GHG,47.1914175506268,47.197758206565254,47.312438872949066
173,Japan,Fugitive Emissions,All GHG,0.09560070495128518,0.09395271319096092,0.09293340854581536
174,Japan,Industrial Processes,All GHG,2.9756758554184817,3.01261417297103,2.8561804774910415
175,Japan,Land-Use Change and Forestry,All GHG,0.18538223655770955,0.18218656557899382,0.18464934885740605
176,Japan,Manufacturing/Construction,All GHG,8.180095101918663,8.087286155454976,8.2118232398453
177,Japan,Other Fuel Combustion,All GHG,1.0141987829614605,1.0661590496887305,1.0352538218356986
178,Japan,Transportation,All GHG,8.6069730322881,8.533357298083365,8.575846241878471
179,Japan,Waste,All GHG,0.28763342533169284,0.28757700037581085,0.2930040217034004
180,Kazakhstan,Agriculture,All GHG,5.042160113690194,4.427645788336932,5.034080643836741
181,Kazakhstan,Building,All GHG,6.624348649928944,6.020518358531316,6.107826229777449
182,Kazakhstan,Bunker Fuels,All GHG,0.7029843675982946,0.5495988892317184,0.5728011825572801
183,Kazakhstan,Electricity/Heat,All GHG,23.473235433443865,24.105214439987652,22.768333743943497
184,Kazakhstan,Energy,All GHG,46.11653244907627,46.51342178340017,46.10741561961074
185,Kazakhstan,Fugitive Emissions,All GHG,4.1932733301752725,4.335081764887379,4.738441323807177
186,Kazakhstan,Industrial Processes,All GHG,0.9549976314542871,0.9256402344955258,0.9834113492650077
187,Kazakhstan,Land-Use Change and Forestry,All GHG,0.018948365703458078,0.01928417155199012,0.10059949084339327
188,Kazakhstan,Manufacturing/Construction,All GHG,8.024632875414495,8.130206726319035,8.481152993348115
189,Kazakhstan,Other Fuel Combustion,All GHG,0.8981525343439128,0.8542887997531623,0.8725466042539213
190,Kazakhstan,Transportation,All GHG,2.9047844623401233,3.068111693921628,3.1411677753141167
191,Kazakhstan,Waste,All GHG,1.0459497868308858,1.0509873495834616,1.0922230434425555
192,Kiribati,Agriculture,All GHG,5.2631578947368425,5.2631578947368425,6.666666666666667
193,Kiribati,Building,All GHG,5.2631578947368425,5.2631578947368425,6.666666666666667
194,Kiribati,Bunker Fuels,All GHG,5.2631578947368425,5.2631578947368425,6.666666666666667
195,Kiribati,Electricity/Heat,All GHG,15.789473684210526,15.789473684210526,13.333333333333334
196,Kiribati,Energy,All GHG,42.10526315789474,42.10526315789474,40.0
197,Kiribati,Fugitive Emissions,All GHG,,,
198,Kiribati,Industrial Processes,All GHG,0.0,0.0,0.0
199,Kiribati,Land-Use Change and Forestry,All GHG,-5.2631578947368425,-5.2631578947368425,-6.666666666666667
200,Kiribati,Manufacturing/Construction,All GHG,0.0,0.0,0.0
201,Kiribati,Other Fuel Combustion,All GHG,5.2631578947368425,5.2631578947368425,6.666666666666667
202,Kiribati,Transportation,All GHG,15.789473684210526,15.789473684210526,13.333333333333334
203,Kiribati,Waste,All GHG,10.526315789473685,10.526315789473685,13.333333333333334
204,Kyrgyzstan,Agriculture,All GHG,21.0170838299563,19.848484848484848,18.697402122210026
205,Kyrgyzstan,Building,All GHG,18.19626539531188,10.454545454545453,6.586169045005488
206,Kyrgyzstan,Bunker Fuels,All GHG,0.27810885975367505,2.3863636363636362,2.305159165751921
207,Kyrgyzstan,Electricity/Heat,All GHG,5.9594755661501795,6.931818181818182,10.062202707647273
208,Kyrgyzstan,Energy,All GHG,38.180373460468815,37.72727272727273,38.27296011708745
209,Kyrgyzstan,Fugitive Emissions,All GHG,0.9137862534763608,0.8712121212121211,0.8415660446395902
210,Kyrgyzstan,Industrial Processes,All GHG,2.622169249106079,2.5378787878787876,2.7808269301134283
211,Kyrgyzstan,Land-Use Change and Forestry,All GHG,-3.3373063170441,-3.1818181818181817,-3.0735455543358943
212,Kyrgyzstan,Manufacturing/Construction,All GHG,3.416765991259436,3.4090909090909087,6.659348701061105
213,Kyrgyzstan,Other Fuel Combustion,All GHG,2.3043305522447355,3.5227272727272725,4.281009879253567
214,Kyrgyzstan,Transportation,All GHG,7.389749702026222,12.575757575757574,9.806073911452616
215,Kyrgyzstan,Waste,All GHG,3.0591974572904252,2.9166666666666665,2.7808269301134283
216,Laos,Agriculture,All GHG,13.252032520325201,14.351439596319386,18.73372069725506
217,Laos,Building,All GHG,0.05420054200542006,0.0296823983377857,0.02003606491685033
218,Laos,Bunker Fuels,All GHG,0.14905149051490515,0.1780943900267142,0.24043277900220397
219,Laos,Electricity/Heat,All GHG,18.86178861788618,16.132383496586527,7.433380084151473
220,Laos,Energy,All GHG,24.53929539295393,22.202433956663704,16.529753556401523
221,Laos,Fugitive Emissions,All GHG,0.013550135501355014,0.01484119916889285,0.02003606491685033
222,Laos,Industrial Processes,All GHG,1.4498644986449865,1.5583259127337494,2.063714686435584
223,Laos,Land-Use Change and Forestry,All GHG,35.77235772357724,39.18076580587712,45.501903426167104
224,Laos,Manufacturing/Construction,All GHG,0.7588075880758809,0.7865835559513211,3.2458425165297538
225,Laos,Other Fuel Combustion,All GHG,0.7452574525745259,0.8162659542891069,1.1019835704267684
226,Laos,Transportation,All GHG,4.119241192411924,4.437518551498963,4.708475255459828
227,Laos,Waste,All GHG,0.2845528455284553,0.31166518254674985,0.40072129833700665
228,Malaysia,Agriculture,All GHG,3.3171942892613284,3.2182847149692746,3.201299632089445
229,Malaysia,Building,All GHG,1.3333333333333333,1.0177066381676425,0.9508337713220889
230,Malaysia,Bunker Fuels,All GHG,2.2793296089385473,1.807097228631804,1.9924506665392516
231,Malaysia,Electricity/Heat,All GHG,27.148355058969585,28.779966481261084,29.514071384203735
232,Malaysia,Energy,All GHG,58.45810055865922,58.61164411843288,58.61484065172726
233,Malaysia,Fugitive Emissions,All GHG,5.333333333333333,5.309562556168177,5.27258827464284
234,Malaysia,Industrial Processes,All GHG,4.789571694599627,4.5396031187000565,4.3241435328969375
235,Malaysia,Land-Use Change and Forestry,All GHG,-32.33767846058349,-31.633917077554592,-31.427684074728848
236,Malaysia,Manufacturing/Construction,All GHG,8.057107386716327,7.19681329090865,6.885183238568493
237,Malaysia,Other Fuel Combustion,All GHG,1.5468653010552451,1.034708897039178,1.3665249175784795
238,Malaysia,Transportation,All GHG,15.039106145251397,15.275315149012656,14.623250035835442
239,Malaysia,Waste,All GHG,5.035381750465549,4.843214884263196,4.68249796932486
240,Maldives,Agriculture,All GHG,0.0,0.0,0.0
241,Maldives,Building,All GHG,1.4423076923076925,1.5113350125944587,1.5923566878980893
242,Maldives,Bunker Fuels,All GHG,1.9230769230769234,1.5113350125944587,3.1847133757961785
243,Maldives,Electricity/Heat,All GHG,15.625000000000004,16.372795969773303,16.56050955414013
244,Maldives,Energy,All GHG,44.23076923076924,44.836272040302276,43.63057324840765
245,Maldives,Fugitive Emissions,All GHG,,,
246,Maldives,Industrial Processes,All GHG,6.250000000000001,5.289672544080606,5.414012738853503
247,Maldives,Land-Use Change and Forestry,All GHG,0.0,0.0,0.0
248,Maldives,Manufacturing/Construction,All GHG,0.9615384615384617,1.2594458438287155,0.9554140127388536
249,Maldives,Other Fuel Combustion,All GHG,0.7211538461538463,0.7556675062972293,0.9554140127388536
250,Maldives,Transportation,All GHG,25.72115384615385,25.18891687657431,23.88535031847134
251,Maldives,Waste,All GHG,3.1250000000000004,3.2745591939546603,3.8216560509554145
252,Marshall Islands,Agriculture,All GHG,0.0,0.0,0.0
253,Marshall Islands,Building,All GHG,0.0,0.0,0.0
254,Marshall Islands,Bunker Fuels,All GHG,2.5,2.5,2.857142857142857
255,Marshall Islands,Electricity/Heat,All GHG,17.5,17.5,17.142857142857142
256,Marshall Islands,Energy,All GHG,45.0,45.0,42.85714285714286
257,Marshall Islands,Industrial Processes,All GHG,2.5,2.5,2.857142857142857
258,Marshall Islands,Land-Use Change and Forestry,All GHG,0.0,0.0,0.0
259,Marshall Islands,Manufacturing/Construction,All GHG,0.0,0.0,0.0
260,Marshall Islands,Other Fuel Combustion,All GHG,0.0,0.0,0.0
261,Marshall Islands,Transportation,All GHG,25.0,25.0,25.714285714285715
262,Marshall Islands,Waste,All GHG,7.5,7.5,8.571428571428571
263,Micronesia,Agriculture,All GHG,14.285714285714285,14.285714285714285,16.666666666666664
264,Micronesia,Building,All GHG,0.0,0.0,0.0
265,Micronesia,Bunker Fuels,All GHG,4.761904761904762,4.761904761904762,5.5555555555555545
266,Micronesia,Electricity/Heat,All GHG,16.666666666666668,16.666666666666668,16.666666666666664
267,Micronesia,Energy,All GHG,42.857142857142854,42.857142857142854,41.666666666666664
268,Micronesia,Industrial Processes,All GHG,0.0,0.0,0.0
269,Micronesia,Land-Use Change and Forestry,All GHG,-7.142857142857142,-7.142857142857142,-8.333333333333332
270,Micronesia,Manufacturing/Construction,All GHG,0.0,0.0,0.0
271,Micronesia,Other Fuel Combustion,All GHG,2.380952380952381,2.380952380952381,2.7777777777777772
272,Micronesia,Transportation,All GHG,23.809523809523807,23.809523809523807,22.222222222222218
273,Micronesia,Waste,All GHG,2.380952380952381,2.380952380952381,2.7777777777777772
274,Mongolia,Agriculture,All GHG,31.794037940379408,31.33546034639927,29.375778860314945
275,Mongolia,Building,All GHG,1.6260162601626018,1.8573381950774839,1.2688342585249803
276,Mongolia,Bunker Fuels,All GHG,0.3252032520325204,0.23928896991795806,0.2832219327064688
277,Mongolia,Electricity/Heat,All GHG,13.842818428184284,13.354603463992706,13.266115327970999
278,Mongolia,Energy,All GHG,23.002710027100274,22.74384685505925,21.672142290698993
279,Mongolia,Fugitive Emissions,All GHG,1.4742547425474257,1.5952597994530537,1.6313583323892602
280,Mongolia,Industrial Processes,All GHG,0.44444444444444453,0.4216043755697356,0.3738529511725388
281,Mongolia,Land-Use Change and Forestry,All GHG,21.159891598915994,22.242479489516864,26.35096861900986
282,Mongolia,Manufacturing/Construction,All GHG,1.9186991869918701,1.6294439380127619,1.688002718930554
283,Mongolia,Other Fuel Combustion,All GHG,1.8644986449864502,2.290337283500455,1.5407273139231903
284,Mongolia,Transportation,All GHG,2.2872628726287267,2.016864175022789,2.277104338960009
285,Mongolia,Waste,All GHG,0.2601626016260163,0.27347310847766637,0.27189305539821007
286,Myanmar,Agriculture,All GHG,30.28231468479787,31.95235210983243,31.85923136111448
